               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 158,            0.032083,            0.021639,           0.0038118,             0.79362,             0.78052,             0.82976,             0.56354,            0.020865,            0.017105,           0.0023064,             0.00529,             0.00529,             0.00529
                 159,            0.031832,            0.023874,           0.0042299,             0.73776,             0.79181,             0.84613,             0.57097,            0.021039,            0.017531,            0.002218,             0.00526,             0.00526,             0.00526
                 160,            0.033122,            0.022987,           0.0041184,             0.74109,             0.80017,             0.82987,             0.56314,            0.020639,            0.016912,            0.002297,             0.00523,             0.00523,             0.00523
                 161,            0.032956,            0.024393,           0.0037804,             0.76438,             0.78608,             0.83714,             0.56328,            0.020864,            0.017116,           0.0023017,              0.0052,              0.0052,              0.0052
                 162,            0.031066,            0.021975,           0.0034588,             0.81636,             0.78873,             0.83612,             0.56933,            0.020504,            0.017159,           0.0022334,             0.00517,             0.00517,             0.00517
                 163,            0.032054,            0.022624,           0.0033274,             0.78252,             0.78206,             0.83462,              0.5717,            0.020607,            0.017121,           0.0022106,             0.00514,             0.00514,             0.00514
                 164,            0.030604,            0.021232,           0.0033468,             0.78756,             0.79175,             0.83467,             0.56393,            0.020823,            0.017282,           0.0022268,             0.00511,             0.00511,             0.00511
                 165,            0.032173,            0.021784,           0.0036322,             0.76921,             0.80439,             0.83912,              0.5792,            0.020496,            0.017039,           0.0022184,             0.00508,             0.00508,             0.00508
                 166,            0.031121,            0.022692,           0.0034609,             0.80276,             0.78822,             0.83748,              0.5715,              0.0207,            0.017122,           0.0021368,             0.00505,             0.00505,             0.00505
                 167,            0.031746,            0.022097,           0.0037156,             0.81045,             0.78182,             0.82832,             0.56296,            0.020855,            0.017045,           0.0022198,             0.00502,             0.00502,             0.00502
                 168,            0.031513,             0.02342,            0.003601,             0.77197,              0.7976,             0.84431,             0.58042,            0.020557,            0.017176,           0.0021906,             0.00499,             0.00499,             0.00499
                 169,             0.03218,             0.02393,           0.0033495,             0.78273,             0.78801,             0.84973,             0.57945,            0.020537,            0.016781,           0.0021774,             0.00496,             0.00496,             0.00496
                 170,            0.031702,            0.020694,           0.0036565,             0.79921,             0.79212,             0.85074,             0.57477,            0.020747,            0.016876,           0.0021734,             0.00493,             0.00493,             0.00493
                 171,            0.032749,            0.023331,           0.0035056,             0.76824,             0.80591,             0.85087,             0.58059,            0.020422,            0.016773,           0.0021451,              0.0049,              0.0049,              0.0049
                 172,            0.031964,            0.023184,            0.004187,             0.75634,             0.80785,             0.84376,             0.57334,            0.020658,            0.016848,           0.0021332,             0.00487,             0.00487,             0.00487
                 173,            0.032361,             0.02197,           0.0036399,             0.80372,               0.808,             0.85738,             0.57591,            0.020833,            0.017253,           0.0020794,             0.00484,             0.00484,             0.00484
                 174,            0.030523,            0.020763,           0.0033642,             0.79146,             0.79821,             0.85504,             0.58106,             0.02084,            0.017193,           0.0021372,             0.00481,             0.00481,             0.00481
                 175,            0.031581,            0.021855,           0.0035316,             0.80016,             0.80365,              0.8511,             0.58446,            0.020337,            0.016909,            0.002094,             0.00478,             0.00478,             0.00478
                 176,            0.031918,            0.023206,           0.0036146,              0.8455,             0.77869,              0.8535,             0.59012,             0.02013,            0.016487,           0.0021424,             0.00475,             0.00475,             0.00475
                 177,            0.032481,            0.024397,           0.0036453,             0.82151,             0.79457,             0.85546,             0.58313,            0.020567,            0.016852,            0.002028,             0.00472,             0.00472,             0.00472
                 178,            0.031856,            0.022405,           0.0040009,             0.80521,             0.78826,             0.85179,             0.58874,            0.020237,            0.016557,           0.0021002,             0.00469,             0.00469,             0.00469
                 179,            0.031433,            0.023611,           0.0034516,              0.8002,             0.80001,             0.86233,              0.5966,            0.020128,            0.016753,           0.0019661,             0.00466,             0.00466,             0.00466
                 180,            0.030816,            0.021526,           0.0032529,              0.7961,             0.80544,             0.85357,             0.58756,             0.01996,            0.016549,           0.0019797,             0.00463,             0.00463,             0.00463
                 181,            0.030515,            0.022368,           0.0030815,             0.82435,             0.80063,              0.8653,              0.5928,            0.020337,            0.016708,            0.001956,              0.0046,              0.0046,              0.0046
                 182,            0.031416,            0.023474,           0.0035165,             0.83191,             0.78153,             0.84374,             0.58035,            0.020507,            0.016629,           0.0020606,             0.00457,             0.00457,             0.00457
                 183,            0.031092,            0.024542,           0.0036138,             0.83918,             0.80365,             0.86511,             0.59931,            0.020018,             0.01641,           0.0020395,             0.00454,             0.00454,             0.00454
                 184,            0.031799,            0.021452,           0.0038185,             0.84691,             0.78766,             0.86075,             0.58837,            0.020042,            0.016639,           0.0020548,             0.00451,             0.00451,             0.00451
                 185,            0.031361,            0.022617,           0.0038099,             0.84414,             0.79387,             0.85762,             0.58767,            0.020032,            0.016557,           0.0019565,             0.00448,             0.00448,             0.00448
                 186,            0.030983,            0.021945,           0.0030281,             0.85915,             0.77525,             0.86954,             0.60154,            0.019959,            0.016455,           0.0019233,             0.00445,             0.00445,             0.00445
                 187,            0.031089,            0.021249,           0.0032545,             0.84177,             0.78625,             0.86001,             0.59018,            0.020219,            0.016845,           0.0019257,             0.00442,             0.00442,             0.00442
                 188,            0.031199,            0.022587,           0.0035491,             0.82848,             0.80141,             0.87126,             0.60034,            0.019896,            0.016514,           0.0018866,             0.00439,             0.00439,             0.00439
                 189,            0.030076,            0.020565,           0.0033454,             0.78292,             0.81273,             0.86807,             0.59999,            0.020231,            0.016589,           0.0018504,             0.00436,             0.00436,             0.00436
                 190,             0.03071,            0.023132,           0.0034277,             0.82509,             0.79318,             0.86238,             0.59314,            0.020001,            0.016573,           0.0019336,             0.00433,             0.00433,             0.00433
                 191,            0.030923,            0.022505,            0.003168,             0.85132,             0.79041,             0.87594,             0.59828,            0.020129,            0.016419,           0.0018709,              0.0043,              0.0043,              0.0043
                 192,            0.032155,            0.020754,           0.0035778,             0.83313,             0.77814,             0.85038,             0.58822,            0.019978,            0.016421,           0.0019529,             0.00427,             0.00427,             0.00427
                 193,            0.030917,            0.022108,           0.0034993,             0.83569,             0.80288,             0.87183,             0.60288,            0.019927,            0.016913,             0.00186,             0.00424,             0.00424,             0.00424
                 194,            0.030902,            0.022138,            0.003291,             0.79101,             0.82504,             0.87029,             0.60142,            0.019927,            0.016491,           0.0018968,             0.00421,             0.00421,             0.00421
                 195,            0.030618,            0.023025,           0.0032211,             0.86368,             0.77807,             0.86507,             0.59936,            0.019808,            0.016492,           0.0019244,             0.00418,             0.00418,             0.00418
                 196,            0.031027,            0.021542,           0.0036141,             0.86121,              0.7833,             0.86968,             0.60425,            0.019744,            0.016404,           0.0017912,             0.00415,             0.00415,             0.00415
                 197,            0.030995,            0.022743,           0.0034153,             0.92166,             0.76739,             0.87803,             0.61378,            0.019724,             0.01645,           0.0017856,             0.00412,             0.00412,             0.00412
                 198,            0.030796,            0.022498,           0.0033854,             0.88824,             0.76599,             0.86285,             0.59383,            0.019945,            0.016635,           0.0019844,             0.00409,             0.00409,             0.00409
                 199,            0.030784,            0.022065,           0.0038144,             0.85041,             0.78683,             0.86199,             0.59288,            0.020069,            0.016494,           0.0019178,             0.00406,             0.00406,             0.00406
                 200,            0.030604,            0.021731,           0.0034833,             0.85845,             0.79036,             0.87795,             0.60602,              0.0198,            0.016331,           0.0018291,             0.00403,             0.00403,             0.00403
                 201,            0.029614,            0.021791,           0.0035605,             0.86839,             0.78904,             0.87405,             0.60812,            0.019672,            0.016447,           0.0018309,               0.004,               0.004,               0.004
                 202,            0.029824,            0.022071,           0.0030028,             0.88915,              0.7936,             0.87796,             0.61729,             0.01945,            0.016144,            0.001769,             0.00397,             0.00397,             0.00397
                 203,            0.031091,            0.023061,           0.0036333,             0.87334,             0.79219,             0.88142,              0.6107,            0.019752,             0.01612,           0.0017666,             0.00394,             0.00394,             0.00394
                 204,            0.030854,            0.021976,           0.0033791,             0.85674,             0.81566,             0.88651,             0.61939,            0.019551,            0.016206,           0.0016933,             0.00391,             0.00391,             0.00391
                 205,            0.030276,            0.020548,           0.0029491,             0.88794,             0.78475,             0.86853,             0.60585,            0.019563,            0.016206,           0.0018253,             0.00388,             0.00388,             0.00388
                 206,            0.029363,             0.02396,           0.0029769,             0.83641,             0.80854,              0.8801,             0.61085,            0.019569,            0.016206,           0.0018116,             0.00385,             0.00385,             0.00385
                 207,            0.030941,            0.023431,           0.0033021,             0.86534,             0.80373,              0.8786,             0.60848,            0.019433,            0.015992,            0.001774,             0.00382,             0.00382,             0.00382
                 208,             0.03049,            0.023814,           0.0029305,              0.8754,             0.79008,              0.8863,             0.61573,            0.019429,            0.016408,           0.0017004,             0.00379,             0.00379,             0.00379
                 209,            0.029565,            0.021631,            0.003315,             0.87313,             0.81663,             0.88069,             0.61288,             0.01959,            0.016162,           0.0017374,             0.00376,             0.00376,             0.00376
                 210,            0.030508,            0.021831,           0.0029895,             0.87627,             0.81774,              0.8893,             0.61966,            0.019146,            0.015895,           0.0016714,             0.00373,             0.00373,             0.00373
                 211,            0.030383,            0.020062,           0.0035418,             0.88755,             0.80251,              0.8771,             0.61045,            0.019625,            0.016207,           0.0017592,              0.0037,              0.0037,              0.0037
                 212,            0.029409,            0.019581,           0.0029484,             0.85514,             0.80284,             0.88139,             0.61739,            0.019366,            0.016186,            0.001671,             0.00367,             0.00367,             0.00367
                 213,            0.028795,            0.022112,           0.0032077,             0.86136,             0.81549,             0.88412,             0.62414,             0.01907,            0.015879,           0.0016832,             0.00364,             0.00364,             0.00364
                 214,            0.029802,            0.021874,           0.0028737,              0.8832,             0.80123,             0.88295,              0.6239,            0.019103,            0.015918,           0.0016338,             0.00361,             0.00361,             0.00361
                 215,            0.029364,            0.021619,           0.0029888,             0.87548,             0.79173,             0.89057,             0.62208,            0.019404,            0.016208,           0.0016837,             0.00358,             0.00358,             0.00358
                 216,            0.029781,            0.022288,           0.0030418,             0.88168,             0.79913,             0.89127,             0.62276,            0.019309,            0.016175,           0.0016731,             0.00355,             0.00355,             0.00355
                 217,              0.0296,            0.021355,           0.0031023,              0.8416,             0.81504,             0.87552,             0.61512,            0.019202,            0.016014,           0.0017295,             0.00352,             0.00352,             0.00352
                 218,            0.029505,             0.02114,           0.0029915,             0.89073,             0.79564,             0.89082,             0.62351,            0.019263,            0.015905,           0.0015937,             0.00349,             0.00349,             0.00349
                 219,             0.03018,            0.022363,           0.0032219,             0.89093,             0.79136,             0.89617,             0.62204,            0.019508,            0.016383,           0.0016098,             0.00346,             0.00346,             0.00346
                 220,            0.029935,            0.020435,           0.0032697,             0.84496,             0.83482,             0.89363,             0.62915,            0.019147,             0.01603,           0.0016606,             0.00343,             0.00343,             0.00343
                 221,            0.030231,            0.022029,           0.0029778,             0.88281,             0.82905,             0.90386,             0.62761,            0.019222,            0.015939,           0.0015998,              0.0034,              0.0034,              0.0034
                 222,            0.030512,            0.020672,           0.0033247,             0.89983,              0.8162,             0.90588,             0.62456,            0.019388,            0.016145,           0.0015573,             0.00337,             0.00337,             0.00337
                 223,            0.030045,            0.020452,           0.0031294,             0.87418,             0.83133,             0.90635,             0.63005,            0.019265,             0.01614,           0.0015939,             0.00334,             0.00334,             0.00334
                 224,            0.029423,            0.021693,           0.0030609,             0.80973,             0.88382,             0.90832,             0.63255,            0.019135,            0.015779,           0.0016369,             0.00331,             0.00331,             0.00331
                 225,             0.02906,            0.022204,           0.0027173,             0.79591,             0.89439,             0.91132,             0.63414,            0.019379,            0.016002,           0.0015666,             0.00328,             0.00328,             0.00328
                 226,            0.029934,            0.023574,           0.0031235,             0.84502,             0.84883,             0.91074,             0.63627,            0.019226,            0.015986,           0.0015293,             0.00325,             0.00325,             0.00325
                 227,            0.030483,            0.022193,           0.0033425,             0.90227,             0.79108,             0.90163,             0.63357,            0.018926,            0.015871,           0.0015777,             0.00322,             0.00322,             0.00322
                 228,            0.029747,            0.021767,           0.0031998,             0.92275,             0.78967,             0.89577,             0.62768,            0.019202,            0.015884,            0.001721,             0.00319,             0.00319,             0.00319
                 229,            0.028717,            0.020412,           0.0026502,             0.89608,             0.81103,             0.90875,             0.63787,            0.019034,            0.015861,           0.0015514,             0.00316,             0.00316,             0.00316
                 230,            0.029275,            0.019445,           0.0025885,              0.9098,              0.7994,             0.89558,             0.62723,            0.019203,            0.015859,           0.0015748,             0.00313,             0.00313,             0.00313
                 231,            0.029141,            0.019581,           0.0027735,              0.8708,             0.84606,             0.91229,             0.63727,            0.019233,            0.015772,            0.001492,              0.0031,              0.0031,              0.0031
                 232,            0.030258,            0.019977,           0.0031478,             0.90329,             0.80809,             0.90668,             0.64144,            0.018751,            0.015758,           0.0014797,             0.00307,             0.00307,             0.00307
                 233,            0.028886,            0.020163,           0.0028914,             0.88095,             0.82095,             0.90424,             0.63646,            0.018786,            0.015829,           0.0014663,             0.00304,             0.00304,             0.00304
                 234,            0.030972,            0.021106,           0.0029627,             0.83058,             0.84753,              0.8974,             0.63466,            0.018822,            0.015937,           0.0015455,             0.00301,             0.00301,             0.00301
                 235,            0.029815,            0.020922,           0.0035242,             0.83868,             0.84041,             0.89628,             0.63181,            0.018939,            0.015866,           0.0015239,             0.00298,             0.00298,             0.00298
                 236,             0.02997,            0.021149,           0.0030256,             0.86719,             0.84414,             0.91314,              0.6432,             0.01882,            0.015755,           0.0014877,             0.00295,             0.00295,             0.00295
                 237,            0.029474,            0.021878,            0.002915,             0.90109,             0.81335,             0.90235,             0.63662,            0.018852,            0.015944,           0.0014993,             0.00292,             0.00292,             0.00292
                 238,             0.02999,             0.02248,           0.0031201,             0.91048,               0.821,             0.91513,             0.65086,            0.018745,             0.01559,           0.0014269,             0.00289,             0.00289,             0.00289
                 239,            0.029746,            0.020919,           0.0029164,             0.87121,             0.84493,             0.91448,             0.65029,            0.018729,             0.01563,            0.001434,             0.00286,             0.00286,             0.00286
                 240,            0.029777,            0.022836,           0.0030449,             0.90441,             0.81688,             0.90052,              0.6392,            0.018509,            0.015571,             0.00153,             0.00283,             0.00283,             0.00283
                 241,            0.029518,            0.020569,           0.0030871,             0.93567,             0.81142,              0.9112,             0.64643,            0.018829,            0.015784,           0.0014083,              0.0028,              0.0028,              0.0028
                 242,            0.028671,            0.020817,           0.0028041,             0.85789,             0.85622,             0.91513,             0.65224,            0.018737,            0.015642,           0.0014147,             0.00277,             0.00277,             0.00277
                 243,            0.028605,            0.022119,           0.0029761,             0.83944,             0.86132,             0.91329,             0.65035,            0.018653,            0.015564,           0.0014247,             0.00274,             0.00274,             0.00274
                 244,            0.029632,             0.02338,           0.0031162,             0.84702,              0.8569,              0.9076,             0.63642,            0.019015,            0.015664,           0.0014225,             0.00271,             0.00271,             0.00271
                 245,            0.028474,            0.021804,           0.0026392,             0.92687,             0.80635,             0.90876,             0.64225,            0.018712,            0.015586,           0.0014024,             0.00268,             0.00268,             0.00268
                 246,            0.029229,            0.021959,           0.0029649,             0.93623,             0.81493,             0.91182,             0.64703,            0.018793,            0.015683,           0.0014263,             0.00265,             0.00265,             0.00265
                 247,            0.028117,            0.019603,           0.0028795,              0.9448,             0.79507,             0.91288,             0.65159,            0.018653,             0.01563,           0.0014076,             0.00262,             0.00262,             0.00262
                 248,            0.028502,            0.022265,           0.0032521,             0.89657,             0.83137,              0.9141,             0.65214,            0.018423,            0.015524,           0.0013884,             0.00259,             0.00259,             0.00259
                 249,            0.028877,            0.020454,           0.0026383,             0.83006,             0.89261,             0.92264,             0.65522,            0.018734,            0.015699,            0.001337,             0.00256,             0.00256,             0.00256
                 250,            0.029357,            0.022027,           0.0031841,             0.84819,             0.86873,             0.92088,             0.65976,            0.018406,             0.01539,           0.0013591,             0.00253,             0.00253,             0.00253
                 251,            0.029624,            0.022572,           0.0028617,             0.86239,             0.85875,             0.91153,             0.64869,            0.018383,            0.015401,           0.0014085,              0.0025,              0.0025,              0.0025
                 252,            0.029006,             0.01976,           0.0029528,             0.83669,             0.87212,              0.9141,             0.65785,            0.018369,            0.015397,           0.0013683,             0.00247,             0.00247,             0.00247
                 253,            0.030031,            0.023796,           0.0031056,             0.88053,             0.85057,             0.91457,             0.65084,            0.018458,            0.015331,           0.0013297,             0.00244,             0.00244,             0.00244
                 254,            0.029927,            0.021378,           0.0028118,             0.93952,             0.80599,             0.91785,             0.64906,            0.018498,            0.015387,           0.0013481,             0.00241,             0.00241,             0.00241
                 255,            0.029626,             0.02209,           0.0030344,             0.88353,             0.85514,             0.92336,             0.65437,            0.018282,            0.015292,           0.0013194,             0.00238,             0.00238,             0.00238
                 256,              0.0296,            0.020884,           0.0029231,             0.89945,             0.83902,             0.91643,             0.64557,            0.018649,            0.015515,            0.001364,             0.00235,             0.00235,             0.00235
                 257,            0.028549,            0.021805,            0.002619,             0.85751,             0.86292,               0.915,             0.65372,            0.018312,            0.015462,           0.0013284,             0.00232,             0.00232,             0.00232
                 258,            0.029091,            0.021011,           0.0027392,             0.88776,             0.85909,             0.92308,             0.65895,             0.01832,             0.01539,           0.0012789,             0.00229,             0.00229,             0.00229
                 259,            0.027935,            0.019255,           0.0028092,             0.82538,             0.89408,             0.91667,             0.65479,            0.018296,            0.015364,           0.0012957,             0.00226,             0.00226,             0.00226
                 260,            0.029059,            0.020837,           0.0030917,             0.87112,             0.87415,             0.92053,             0.65811,             0.01826,            0.015369,           0.0012761,             0.00223,             0.00223,             0.00223
                 261,            0.028683,            0.022875,           0.0029432,             0.86246,             0.87518,             0.91597,             0.65571,            0.018252,            0.015286,            0.001275,              0.0022,              0.0022,              0.0022
                 262,            0.030303,            0.020728,           0.0030472,             0.84947,             0.88361,              0.9224,             0.65447,            0.018412,            0.015379,           0.0012588,             0.00217,             0.00217,             0.00217
                 263,            0.028475,            0.019705,           0.0027473,             0.85976,             0.88604,             0.92178,             0.66381,            0.017965,             0.01513,            0.001268,             0.00214,             0.00214,             0.00214
                 264,            0.028948,            0.022113,           0.0028219,             0.88092,             0.85821,             0.92066,             0.66267,            0.018113,            0.015329,           0.0012401,             0.00211,             0.00211,             0.00211
                 265,            0.027998,            0.019774,           0.0027556,             0.86896,             0.88071,             0.92944,              0.6718,            0.017964,            0.015235,           0.0012079,             0.00208,             0.00208,             0.00208
                 266,            0.028874,            0.022354,           0.0027963,             0.85953,              0.8834,             0.92754,             0.66551,            0.018159,            0.015228,           0.0012299,             0.00205,             0.00205,             0.00205
                 267,            0.028162,            0.020676,            0.002649,             0.85291,             0.88929,             0.92731,             0.66299,            0.018124,            0.015242,           0.0012323,             0.00202,             0.00202,             0.00202
                 268,               0.029,             0.02151,           0.0028662,             0.86414,             0.87692,             0.92768,             0.67219,             0.01791,            0.015168,           0.0011974,             0.00199,             0.00199,             0.00199
                 269,            0.028404,            0.021228,           0.0028339,             0.85006,             0.88886,              0.9218,             0.65934,            0.018098,            0.015231,           0.0012874,             0.00196,             0.00196,             0.00196
                 270,            0.029153,            0.022087,           0.0029903,             0.85044,             0.88811,             0.92734,              0.6619,            0.018073,             0.01534,           0.0012352,             0.00193,             0.00193,             0.00193
                 271,            0.027952,            0.020853,           0.0025934,             0.85421,             0.88266,             0.92339,             0.66543,            0.018042,            0.015167,           0.0012758,              0.0019,              0.0019,              0.0019
                 272,            0.027744,            0.019898,           0.0030204,             0.85213,              0.8755,             0.92398,             0.66252,             0.01809,            0.015345,           0.0012303,             0.00187,             0.00187,             0.00187
                 273,            0.029152,            0.021873,           0.0027997,             0.93875,             0.81565,             0.92345,             0.66119,            0.018019,            0.015255,           0.0012515,             0.00184,             0.00184,             0.00184
                 274,            0.028235,            0.019881,           0.0024864,             0.85301,             0.89063,             0.92545,             0.66575,            0.017964,            0.015168,            0.001163,             0.00181,             0.00181,             0.00181
                 275,            0.029868,            0.021831,           0.0030847,             0.87136,             0.86922,             0.92398,             0.66375,            0.018079,            0.015211,            0.001187,             0.00178,             0.00178,             0.00178
                 276,            0.028772,            0.020791,           0.0028092,             0.90479,             0.84695,             0.92652,             0.66455,            0.017909,            0.015204,           0.0011775,             0.00175,             0.00175,             0.00175
                 277,            0.028979,             0.02201,            0.002579,             0.89424,             0.84814,              0.9239,             0.66452,            0.017922,             0.01516,           0.0011757,             0.00172,             0.00172,             0.00172
                 278,            0.028428,            0.022783,           0.0029503,              0.8515,             0.88765,              0.9251,             0.66014,            0.017931,            0.015101,           0.0012209,             0.00169,             0.00169,             0.00169
                 279,            0.027987,            0.019919,           0.0028131,             0.86572,             0.89221,             0.93064,             0.66626,            0.017877,            0.015067,           0.0011871,             0.00166,             0.00166,             0.00166
                 280,            0.028206,             0.01912,           0.0027012,             0.92435,             0.84442,             0.93052,             0.66374,             0.01799,             0.01516,           0.0011821,             0.00163,             0.00163,             0.00163
                 281,            0.028297,            0.021889,           0.0028394,             0.89309,             0.86346,             0.92848,             0.66464,            0.017856,            0.015166,           0.0011965,              0.0016,              0.0016,              0.0016
                 282,            0.028532,            0.021442,           0.0027168,             0.89853,             0.84717,             0.92503,             0.66525,            0.017963,            0.015173,           0.0012323,             0.00157,             0.00157,             0.00157
                 283,            0.028502,            0.020646,           0.0030164,              0.9012,             0.85708,             0.93188,             0.66882,             0.01782,            0.015056,           0.0011631,             0.00154,             0.00154,             0.00154
                 284,             0.02864,            0.020294,            0.002642,             0.87444,             0.87414,             0.92732,             0.66599,            0.017758,            0.015116,           0.0011651,             0.00151,             0.00151,             0.00151
                 285,            0.027893,            0.020136,           0.0026241,             0.86246,             0.87872,             0.92761,             0.66086,            0.017989,            0.015125,           0.0011824,             0.00148,             0.00148,             0.00148
                 286,              0.0285,            0.019122,           0.0028146,             0.85818,             0.88145,             0.92938,             0.66618,            0.017924,            0.015149,           0.0011948,             0.00145,             0.00145,             0.00145
                 287,            0.026955,            0.021345,           0.0025259,             0.87629,             0.87983,             0.93337,             0.66991,            0.017718,            0.015054,           0.0011653,             0.00142,             0.00142,             0.00142
                 288,            0.027956,            0.019604,           0.0025844,             0.86298,             0.88624,             0.93334,             0.66911,            0.017826,            0.015104,           0.0011717,             0.00139,             0.00139,             0.00139
                 289,             0.02809,            0.021374,           0.0025828,             0.86473,             0.88979,             0.93858,             0.67414,            0.017746,            0.014968,           0.0011732,             0.00136,             0.00136,             0.00136
                 290,            0.028612,            0.022839,           0.0030271,             0.86627,             0.89247,             0.93606,             0.66874,            0.017935,            0.014983,           0.0011616,             0.00133,             0.00133,             0.00133
                 291,            0.027403,            0.019887,           0.0023889,             0.88248,             0.87792,             0.93712,             0.67205,            0.017777,             0.01496,           0.0011267,              0.0013,              0.0013,              0.0013
                 292,            0.028717,            0.022149,           0.0029177,             0.91778,             0.85463,             0.93743,             0.67273,            0.017702,            0.014965,           0.0011131,             0.00127,             0.00127,             0.00127
                 293,             0.02878,            0.021388,           0.0025134,             0.85797,             0.90135,             0.93562,             0.67372,            0.017706,             0.01498,           0.0011183,             0.00124,             0.00124,             0.00124
                 294,            0.028182,            0.020553,           0.0027509,              0.8783,             0.89543,             0.93424,             0.66936,            0.017737,            0.014996,           0.0011382,             0.00121,             0.00121,             0.00121
                 295,            0.028712,            0.022229,           0.0027365,             0.87195,             0.89112,             0.92892,             0.66678,            0.017656,            0.015113,           0.0011751,             0.00118,             0.00118,             0.00118
                 296,            0.028431,            0.019543,           0.0027937,               0.881,             0.88888,             0.93251,             0.67027,            0.017504,            0.014883,            0.001128,             0.00115,             0.00115,             0.00115
                 297,            0.027989,             0.01914,           0.0026789,             0.89143,             0.88591,             0.93466,             0.66951,            0.017581,            0.014947,           0.0011199,             0.00112,             0.00112,             0.00112
                 298,            0.028192,            0.020433,           0.0027291,             0.89039,             0.87624,             0.93587,             0.67172,            0.017534,            0.014911,           0.0011207,             0.00109,             0.00109,             0.00109
                 299,            0.027952,            0.019807,            0.002603,             0.89971,             0.87107,             0.93276,             0.67421,             0.01747,            0.014909,           0.0011028,             0.00106,             0.00106,             0.00106
